2.050000000000000000e+02,2.100000000000000000e+02,2.150000000000000000e+02,2.200000000000000000e+02,2.250000000000000000e+02,2.300000000000000000e+02,2.350000000000000000e+02,2.400000000000000000e+02,2.450000000000000000e+02,2.500000000000000000e+02
1.950000000000000000e+02,2.000000000000000000e+02,2.050000000000000000e+02,2.100000000000000000e+02,2.150000000000000000e+02,2.200000000000000000e+02,2.250000000000000000e+02,2.300000000000000000e+02,2.350000000000000000e+02,2.400000000000000000e+02
2.250000000000000000e+02,2.300000000000000000e+02,2.350000000000000000e+02,2.400000000000000000e+02,2.450000000000000000e+02,2.500000000000000000e+02,2.550000000000000000e+02,2.600000000000000000e+02,2.650000000000000000e+02,2.700000000000000000e+02
